sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
496061-42L-TBK,Ephemeris French Drawer Chest - Stripped Oak ,Jonathan Charles,Furniture > Bedroom > Chests,1839,4045.8,"42''w x 20 1/2''d x 34''h
Oak
Oak, Oak veneer, Brass
","496061-42L-TBK-1,496061-42L-TBK-2,496061-42L-TBK-3,496061-42L-TBK-4,496061-42L-TBK-5"
496061-50L-TBK,Ephemeris French Drawer Chest - Stripped Oak,Jonathan Charles,Furniture > Bedroom > Chests,1962,4316.4,"50''w x 20 1/2''d x 36 1/4''h
Oak veneer
Oak, Brass
","496061-50L-TBK-1,496061-50L-TBK-2,496061-50L-TBK-3,496061-50L-TBK-4,496061-50L-TBK-5"
496065-WBA,Barcelona Dresser,Jonathan Charles,Furniture > Bedroom > Chests,3260,7172,"71 1/8''w x 21 1/2''d x 34 1/2''h
European Walnut Swirl veneer
Stainless steel
","496065-WBA-1,496065-WBA-2,496065-WBA-3,496065-WBA-4,496065-WBA-5"
496090-42L-BLC,Kalpa Louis XVI Drawer Chest - Bleached Chestnut ,Jonathan Charles,Furniture > Bedroom > Chests,1839,4045.8,"42''w x 20''d x 34''h
Chestnut veneer
Brass, Chestnut wood
","496090-42L-BLC-1,496090-42L-BLC-2,496090-42L-BLC-3,496090-42L-BLC-4"
496090-42L-TIC,Kalpa Louis XVI Drawer Chest - Stripped Chestnut,Jonathan Charles,Furniture > Bedroom > Chests,1839,4045.8,"42''w x 20''d x 34''h
Chestnut veneer
Brass, Chestnut wood
","496090-42L-TIC-1,496090-42L-TIC-2,496090-42L-TIC-3,496090-42L-TIC-4,496090-42L-TIC-5"
496090-52L-BLC,Kalpa Louis XVI Drawer Chest - Bleached Chestnut ,Jonathan Charles,Furniture > Bedroom > Chests,1962,4316.4,"52''w x 20''d x 36''h
Chestnut veneer
Brass, Chestnut wood
","496090-52L-BLC-1,496090-52L-BLC-2,496090-52L-BLC-3,496090-52L-BLC-4,496090-52L-BLC-5"
496090-52L-TIC,Kalpa Louis XVI Drawer Chest - Stripped Chestnut,Jonathan Charles,Furniture > Bedroom > Chests,1962,4316.4,"52''w x 20''d x 36''h
Chestnut veneer
Brass, Chestnut wood
","496090-52L-TIC-1,496090-52L-TIC-2,496090-52L-TIC-3,496090-52L-TIC-4,496090-52L-TIC-5"
496092-38L-ATW,Aeon Swedish Drawer Chest - Antique White ,Jonathan Charles,Furniture > Bedroom > Chests,1224,2692.8,"38''w x 20''d x 32''h
Acacia veneer
Acacia, Alder, Poplar, Brass
","496092-38L-ATW-1,496092-38L-ATW-2,496092-38L-ATW-3,496092-38L-ATW-4,496092-38L-ATW-5"
496092-38L-GAW,Aeon Swedish Drawer Chest - Antiqued Grey ,Jonathan Charles,Furniture > Bedroom > Chests,1347,2963.4,"38''w x 20''d x 32''h
Acacia
Alder, Poplar, Brass, Acacia veneer
","496092-38L-GAW-1,496092-38L-GAW-2,496092-38L-GAW-3,496092-38L-GAW-4,496092-38L-GAW-5"
496092-38L-PEW,Aeon Swedish Drawer Chest - London Mist ,Jonathan Charles,Furniture > Bedroom > Chests,1224,2692.8,"38''w x 20''d x 32''h
Acacia veneer
Acacia, Alder, Poplar, Brass
","496092-38L-PEW-1,496092-38L-PEW-2,496092-38L-PEW-3,496092-38L-PEW-4,496092-38L-PEW-5"
496092-48L-ATW,Aeon Swedish Drawer Chest - Antique White ,Jonathan Charles,Furniture > Bedroom > Chests,1347,2963.4,"48''w x 20''d x 35''h
Acacia veneer
Acacia, Alder, Poplar, Brass, Acacia veneer
","496092-48L-ATW-1,496092-48L-ATW-2,496092-48L-ATW-3,496092-48L-ATW-4,496092-48L-ATW-5"
496092-48L-GAW,Aeon Swedish Drawer Chest - Antiqued Grey ,Jonathan Charles,Furniture > Bedroom > Chests,1470,3234,"48''w x 20''d x 35''h
Acacia veneer
Acacia, Alder, Poplar, Brass
","496092-48L-GAW-1,496092-48L-GAW-2,496092-48L-GAW-3,496092-48L-GAW-4,496092-48L-GAW-5"
496092-48L-PEW,Aeon Swedish Drawer Chest - London Mist ,Jonathan Charles,Furniture > Bedroom > Chests,1347,2963.4,"48''w x 20''d x 35''h
Acacia veneer
Acacia, Alder, Poplar, Brass, Acacia veneer
","496092-48L-PEW-1,496092-48L-PEW-2,496092-48L-PEW-3,496092-48L-PEW-4,496092-48L-PEW-5"
496097-PSW,Stratus Single Dresser ,Jonathan Charles,Furniture > Bedroom > Chests,1784,3924.8,"50 1/8''w x 21''d x 38''h
Oak veneer
Oak, Brass
","496097-PSW-1,496097-PSW-2,496097-PSW-3,496097-PSW-4,496097-PSW-5"
496098-PDB,Cirrus Carved Tallboy ,Jonathan Charles,Furniture > Bedroom > Chests,3383,7442.6,"49 1/2''w x 24 3/8''d x 90''h
Oak veneer
Oak, Brass
","496098-PDB-1,496098-PDB-2,496098-PDB-3,496098-PDB-4,496098-PDB-5"
496108-CHK,Altostratus Double Dresser ,Jonathan Charles,Furniture > Bedroom > Chests,2153,4736.6,"72''w x 20''d x 38''h
Oak
Oak veneer
","496108-CHK-1,496108-CHK-2,496108-CHK-3,496108-CHK-4,496108-CHK-5"
500017-BLG,Rippled Black Lacquer Chest of Drawers,Jonathan Charles,Furniture > Bedroom > Chests,1772,3898.4,"30 1/4''w x 19''d x 30 1/4''h
Acacia
Brass, Aluminum leaf
","500017-BLG-1,500017-BLG-2,500017-BLG-3,500017-BLG-4,500017-BLG-5"
500064-GYO,Small Greyed Oak Chest of Drawers,Jonathan Charles,Furniture > Bedroom > Chests,1507,3315.4,"24''w x 17 1/2''d x 29''h
Acacia
Oak veneer, Brass, Marble
","500064-GYO-1,500064-GYO-2,500064-GYO-3,500064-GYO-4,500064-GYO-5"
500064-SGO,Small Pewter Oak Chest of Drawers,Jonathan Charles,Furniture > Bedroom > Chests,1507,3315.4,"24''w x 17 1/2''d x 29''h
Acacia
Oak veneer, Brass, Marble
","500064-SGO-1,500064-SGO-2,500064-SGO-3,500064-SGO-4,500064-SGO-5"
500257-WGE,Gatsby Dresser,Jonathan Charles,Furniture > Bedroom > Chests,2633,5792.6,"70''w x 19''d x 36''h
Walnut quarter veneer
Acacia, Stainless steel
","500257-WGE-1,500257-WGE-2,500257-WGE-3,500257-WGE-4,500257-WGE-5"
500278-DFO,Geometric Dresser,Jonathan Charles,Furniture > Bedroom > Chests,2356,5183.2,"71 7/8''w x 19 3/8''d x 34''h
Oak veneer
Brass
","500278-DFO-1,500278-DFO-2,500278-DFO-3,500278-DFO-4,500278-DFO-5"
500324-ENO,Fusion Curved Dresser,Jonathan Charles,Furniture > Bedroom > Chests,2633,5792.6,"64''w x 20''d x 36''h
Oak veneer
Brass
","500324-ENO-1,500324-ENO-2,500324-ENO-3,500324-ENO-4,500324-ENO-5"
500352-WTL,Toulouse Dresser,Jonathan Charles,Furniture > Bedroom > Chests,2460,5412,"72 7/8''w x 20 3/8''d x 35 3/4''h
Walnut quarter figured veneer
Brass
","500352-WTL-1,500352-WTL-2,500352-WTL-3,500352-WTL-4,500352-WTL-5"
500354-WTL,Toulouse Tall Dresser,Jonathan Charles,Furniture > Bedroom > Chests,2460,5412,"44 1/8''w x 21 1/8''d x 55''h
Walnut quarter figured veneer
Brass
","500354-WTL-1,500354-WTL-2,500354-WTL-3,500354-WTL-4,500354-WTL-5"
500390-BLO-DPC,Clapotis Danish Cord Double Dresser,Jonathan Charles,Furniture > Bedroom > Chests,3069,6751.8,"76''w x 19''d x 36 1/4''h
Oak veneer
Oak, Oak veneer, Stainless steel, Rope
","500390-BLO-DPC-1,500390-BLO-DPC-2,500390-BLO-DPC-3,500390-BLO-DPC-4,500390-BLO-DPC-5"
500392-BLO-DPC,Clapotis Danish Cord Single Dresser ,Jonathan Charles,Furniture > Bedroom > Chests,2454,5398.8,"48''w x 19''d x 36 1/4''h
Oak veneer
Oak, Stainless steel, Rope
","500392-BLO-DPC-1,500392-BLO-DPC-2,500392-BLO-DPC-3,500392-BLO-DPC-4,500392-BLO-DPC-5"
500396-NDK-L037,Neap Leather Front Chest ,Jonathan Charles,Furniture > Bedroom > Chests,1661,3654.2,"42 7/8''w x 18''d x 32 3/4''h
Koto veneer
Oak veneer, Leather , Stainless steel, Koto veneer
","500396-NDK-L037-1,500396-NDK-L037-2,500396-NDK-L037-3,500396-NDK-L037-4,500396-NDK-L037-5"
530068-WAA,Bickerton Commode,Jonathan Charles,Furniture > Bedroom > Chests,2897,6373.4,"50''w x 20''d x 35''h
Acacia
Sycamore veneer, Acacia veneer
","530068-WAA-1,530068-WAA-2,530068-WAA-3,530068-WAA-4,530068-WAA-5"
530228-WGR,Clifton Light Grey Wenge Dresser,Jonathan Charles,Furniture > Bedroom > Chests,3420,7524,"72''w x 20''d x 34''h
Oak
Oak veneer
","530228-WGR-1,530228-WGR-2,530228-WGR-3,530228-WGR-4,530228-WGR-5"
491058-CFW,Casual Desk,Jonathan Charles,Furniture > Living > Desks,1581,3478.2,"68''w x 32''d x 30 1/4''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491058-CFW-1,491058-CFW-2,491058-CFW-3,491058-CFW-4,491058-CFW-5"
491058-DTD,Casual Desk,Jonathan Charles,Furniture > Living > Desks,1581,3478.2,"68''w x 32''d x 30 1/4''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491058-DTD-1,491058-DTD-2,491058-DTD-3,491058-DTD-4,491058-DTD-5"
491058-DTM,Casual Desk,Jonathan Charles,Furniture > Living > Desks,1581,3478.2,"68''w x 32''d x 30 1/4''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491058-DTM-1,491058-DTM-2,491058-DTM-3,491058-DTM-4,491058-DTM-5"
491058-DTW,Casual Desk,Jonathan Charles,Furniture > Living > Desks,1581,3478.2,"68''w x 32''d x 30 1/4''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491058-DTW-1,491058-DTW-2,491058-DTW-3,491058-DTW-4,491058-DTW-5"
492173-WAL,Italian Lions Paw Desk (Leather & Walnut),Jonathan Charles,Furniture > Living > Desks,2848,6265.6,"64''w x 30 1/4''d x 30 3/4''h
Acacia
Oak, Leather , Brass
","492173-WAL-1,492173-WAL-2,492173-WAL-3,492173-WAL-4,492173-WAL-5"
493062-MAH,George II Mahogany Desk,Jonathan Charles,Furniture > Living > Desks,4342,9552.4,"61 1/2''w x 33 3/8''d x 30''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Leather , Brass
",493062-MAH-1
493925-56L-BGA,Fulgurite Desk,Jonathan Charles,Furniture > Living > Desks,2294,5046.8,"56''w x 27''d x 29 1/8''h
Burl veneer
Acacia, Stainless steel
","493925-56L-BGA-1,493925-56L-BGA-2,493925-56L-BGA-3,493925-56L-BGA-4,493925-56L-BGA-5"
494089-SAS,Art Deco Curved Desk,Jonathan Charles,Furniture > Living > Desks,1686,3709.2,"65 5/8''w x 29''d x 30''h
Acacia
Oak, Santos rosewood veneer, Sycamore veneer
","494089-SAS-1,494089-SAS-2,494089-SAS-3"
494780-MWA,French renaissance style library table,Jonathan Charles,Furniture > Living > Desks,3242,7132.4,"57 1/2''w x 31 1/2''d x 30 1/4''h
Acacia
","494780-MWA-1,494780-MWA-2,494780-MWA-3,494780-MWA-4,494780-MWA-5"
495008-SAM,Napoleon III style bureau plat with fine inlay,Jonathan Charles,Furniture > Living > Desks,2005,4411,"42''w x 23 1/2''d x 30 5/8''h
Acacia
Marquetry veneer, Sycamore veneer, Flaky Plantree veneer, Eucalyptus Figured veneer
","495008-SAM-1,495008-SAM-2,495008-SAM-3,495008-SAM-4,495008-SAM-5"
495805-BLG,Black Writing Desk with Red Leather Top,Jonathan Charles,Furniture > Living > Desks,2651,5832.2,"62 3/8''w x 30 7/8''d x 30 1/8''h
Acacia
Leather , Brass
 (Old salescode: 495805-BLG-GIL)","495805-BLG-1,495805-BLG-2,495805-BLG-3,495805-BLG-4,495805-BLG-5"
495975-WBR,Berkley Desk,Jonathan Charles,Furniture > Living > Desks,1323,2910.6,"60''w x 30''d x 30''h
Walnut
Brass, Walnut quarter veneer
","495975-WBR-1,495975-WBR-2,495975-WBR-3,495975-WBR-4,495975-WBR-5"
495991-PGA,Hamilton Writing Desk,Jonathan Charles,Furniture > Living > Desks,2368,5209.6,"60 3/8''w x 25 3/8''d x 30''h
Paldao veneer
Brass
","495991-PGA-1,495991-PGA-2,495991-PGA-3,495991-PGA-4,495991-PGA-5"
496076-WBA,Barcelona Desk,Jonathan Charles,Furniture > Living > Desks,1821,4006.2,"55''w x 27 1/8''d x 30''h
European Walnut Swirl veneer
Stainless steel
","496076-WBA-1,496076-WBA-2,496076-WBA-3,496076-WBA-4,496076-WBA-5"
500184-SAD,Campaign Style Dark Santos Rosewood Desk,Jonathan Charles,Furniture > Living > Desks,2110,4642,"62''w x 28''d x 30''h
Santos rosewood veneer
Leather , Brass
","500184-SAD-1,500184-SAD-2,500184-SAD-3,500184-SAD-4,500184-SAD-5"
500246-SAD,Campaign Style Dark Santos Rosewood Flip-Top Desk,Jonathan Charles,Furniture > Living > Desks,1845,4059,"30 1/4''w x 18''d x 31 1/8''h
Santos rosewood veneer
Leather , Brass, Stainless steel
","500246-SAD-1,500246-SAD-2,500246-SAD-3,500246-SAD-4,500246-SAD-5"
500376-WTL,Toulouse Desk,Jonathan Charles,Furniture > Living > Desks,1692,3722.4,"60''w x 30''d x 30''h
Walnut quarter figured veneer
Brass
","500376-WTL-1,500376-WTL-2,500376-WTL-3,500376-WTL-4,500376-WTL-5"
500382-SIL-LCD,Modern Accents Writing Desk B,Jonathan Charles,Furniture > Living > Desks,1151,2532.2,"60''w x 25''d x 30''h
Iron
Silver leaf
","500382-SIL-LCD-1,500382-SIL-LCD-2,500382-SIL-LCD-3,500382-SIL-LCD-4,500382-SIL-LCD-5"
500384-SIL-LCD,Modern Accents Writing Desk B2,Jonathan Charles,Furniture > Living > Desks,1556,3423.2,"60''w x 25''d x 30 5/8''h
Iron
Silver leaf
","500384-SIL-LCD-1,500384-SIL-LCD-2,500384-SIL-LCD-3,500384-SIL-LCD-4,500384-SIL-LCD-5"
495456,Choc faux Croc Tall La Colonne floor lamp,Jonathan Charles,Lighting > Floor Lamps,640,1408,"11''w x 11''d x 48 3/4''h
Iron
Acacia, Leather , Fabric, Brass
",495456-1
500244-SAD,Circular Campaign Style Dark Santos Rosewood & White Stainless Steel Floor Lamp,Jonathan Charles,Lighting > Floor Lamps,769,1691.8,"19 5/8''w x 19 5/8''d x 65 1/4''h
Santos rosewood veneer
Fabric, Stainless steel
","500244-SAD-1,500244-SAD-2,500244-SAD-3"
540028-WAL,Trumpet Art Deco Walnut Torchere,Jonathan Charles,Lighting > Floor Lamps,1009,2219.8,"14''w x 14''d x 65''h
Acacia
","540028-WAL-1,540028-WAL-2"
494966-G,Gilded Interlaced Iron Table Lamp,Jonathan Charles,Lighting > Table Lamps,382,840.4,"16 1/4''w x 16 1/4''d x 28''h
Iron
Brass
","494966-G-1,494966-G-2"
495358-CAW,Camden Diamond Table Lamp,Jonathan Charles,Lighting > Table Lamps,640,1408,"12 1/8''w x 12 1/8''d x 30''h
Acacia
Fabric, Brass, Iron
","495358-CAW-1,495358-CAW-2"
495453,Great White faux Croc La Colonne table lamp,Jonathan Charles,Lighting > Table Lamps,443,974.6,"10''w x 10''d x 22 3/4''h
Acacia
Acacia, Leather , Fabric, Brass
",495453-1
495933-DBR,Antique Dark Bronze Cats & Yarn Lamp,Jonathan Charles,Lighting > Table Lamps,825,1815,"20 3/4''w x 11''d x 26 3/4''h
Brass
","495933-DBR-1,495933-DBR-2,495933-DBR-3,495933-DBR-4"
491006-CFW,Country Walnut Round Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,523,1150.6,"35 7/8''w x 1 1/8''d x 35 7/8''h
Acacia
Mirror, Acacia veneer
Small circular mirror in a country walnut finish with contemporary relief carved detail. Plain beveled mirror glass.","491006-CFW-1,491006-CFW-2"
491006-DTW,Whitewash Driftwood Round Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,523,1150.6,"35 7/8''w x 1 1/8''d x 35 7/8''h
Acacia
Mirror, Acacia veneer
Small circular mirror in a whitewash driftwood finish with contemporary relief carved detail. Plain beveled mirror glass.","491006-DTW-1,491006-DTW-2"
491006-PDA,Dark Ale Round Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,523,1150.6,"35 7/8''w x 1 1/8''d x 35 7/8''h
Acacia
Mirror, Iron, Acacia veneer
Small circular mirror in a dark ale finish with contemporary relief carved detail and plain beveled mirror glass.",491006-PDA-1
491191-LBC,Round Porthole Light Brown Chestnut Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,480,1056,"32''w x 1 5/8''d x 32''h
Chestnut wood
Glass
","491191-LBC-1,491191-LBC-2,491191-LBC-3"
494160-G,Gilded Iron Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,572,1258.4,"42''w x 1 1/8''d x 42''h
Iron
Mirror
",494160-G-1
494372-GIL,Finely carved & gilded rococo style mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1267,2787.4,"33''w x 1 3/4''d x 55''h
Acacia
Mirror, Gold leaf
","494372-GIL-1,494372-GIL-2,494372-GIL-3,494372-GIL-4,494372-GIL-5"
494468-GIL,Small Gilded Sunburst Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,579,1273.8,"40 1/4''w x 2 1/2''d x 40 1/4''h
Acacia
Mirror
",494468-GIL-1
494468-SIL,Small Silver Sunburst Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,579,1273.8,"40 1/4''w x 2 1/2''d x 40 1/4''h
Acacia
Mirror, Silver leaf
","494468-SIL-1,494468-SIL-2,494468-SIL-3"
494469-SIL,Large silver sunburst mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1483,3262.6,"67 1/2''w x 67 1/2''d x 3''h
Acacia
Mirror, Silver leaf
","494469-SIL-1,494469-SIL-2,494469-SIL-3"
494531-SAH,"Classical ""Winged"" High Lustre Santos Dressing Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,339,745.8,"9 1/8''w x 5 7/8''d x 16 3/8''h
Brass
Mirror, Fabric, Santos rosewood veneer, Imitation gold leaf
",494531-SAH-1
494627-DLF,Faux Ivory Shagreen Floor Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1255,2761,"50''w x 1 1/2''d x 92''h
Acacia
Mirror, Shagreen, Marcassar veneer
Luxurious Art Deco styled antique ivory faux shagreen rectangular free standing floor mirror. (Old salescode: 495464)","494627-DLF-1,494627-DLF-2"
495000-GIL,Gilded rectangular sunburst mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1101,2422.2,"36''w x 3 1/2''d x 52''h
Acacia
Mirror
Finely detailed large gilt rectangular sunburst mirror with a large central glass and multiple carved ""rays"" to the frame.","495000-GIL-1,495000-GIL-2,495000-GIL-3"
495004-GIL,Gilded floor standing rectangular sunburst mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,2239,4925.8,"48''w x 3 1/2''d x 90 1/2''h
Acacia
Mirror, Imitation gold leaf
Finely detailed large gilt rectangular floorstanding sunburst mirror with a large central glass and multiple carved ""rays"" to the frame.","495004-GIL-1,495004-GIL-2,495004-GIL-3,495004-GIL-4,495004-GIL-5"
495147-WTG,Carved and water gilded gold leaf narrow floor standing mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1809,3979.8,"26 3/4''w x 3''d x 78 3/4''h
Acacia
Mirror, Gold leaf
","495147-WTG-1,495147-WTG-2,495147-WTG-3"
495185-DLF,50's Americana Wall Hanging Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,757,1665.4,"34 1/8''w x 1 1/8''d x 41 7/8''h
Acacia
Hyedua veneer
Retro styled hyedua wood veneered wall hanging mirror inspired by 1950's Americana with streamlined steel details. (Old salescode: 495185)","495185-DLF-1,495185-DLF-2,495185-DLF-3"
495350-SIL,Moorish Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,695,1529,"36 3/8''w x 1''d x 36 3/8''h
Acacia
Mirror, Silver leaf
Inspired by Moorish souk furniture, a gilded antique silver-leaf light with square mirror.","495350-SIL-1,495350-SIL-2"
495405-BMA-GIL,Hallway mirror with gilded carving,Jonathan Charles,Decoration > Home Accents > Mirrors,960,2112,"35 1/8''w x 7''d x 61 3/4''h
Acacia
Mirror, Imitation gold leaf, African Crotch Walnut veneer
","495405-BMA-GIL-1,495405-BMA-GIL-2,495405-BMA-GIL-3"
495896-EBO,Large Rectangular English Brown Oak Hanging Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,911,2004.2,"38''w x 2 1/8''d x 52''h
Acacia
Iron
","495896-EBO-1,495896-EBO-2"
495984-48D-BGD,"Berkley 48"" Round Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1230,2706,"48''w x 1 5/8''d x 48''h
Aluminum
Mirror
","495984-48D-BGD-1,495984-48D-BGD-2,495984-48D-BGD-3,495984-48D-BGD-4"
495992-38D-BMG,"Hamilton 38"" Square Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1181,2598.2,"38''w x 2 1/2''d x 38''h
Brass
Mirror
","495992-38D-BMG-1,495992-38D-BMG-2,495992-38D-BMG-3,495992-38D-BMG-4,495992-38D-BMG-5"
495992-46D-BMG,"Hamilton 46"" Square Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1353,2976.6,"46 1/8''w x 2 1/2''d x 46 1/8''h
Brass
Mirror
","495992-46D-BMG-1,495992-46D-BMG-2,495992-46D-BMG-3"
496012-38D-PGA,"Hamilton 38"" Round Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,917,2017.4,"38 1/8''w x 2 1/2''d x 38 1/8''h
Paldao veneer
Brass
","496012-38D-PGA-1,496012-38D-PGA-2,496012-38D-PGA-3,496012-38D-PGA-4"
496012-48D-PGA,"Hamilton 48"" Round Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1107,2435.4,"48''w x 2 1/2''d x 48''h
Paldao veneer
Mirror, Brass
","496012-48D-PGA-1,496012-48D-PGA-2,496012-48D-PGA-3,496012-48D-PGA-4"
496014-BMG,Hamilton Brass Floor Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1581,3478.2,"42''w x 2 1/2''d x 84''h
Brass
Glass
","496014-BMG-1,496014-BMG-2,496014-BMG-3"
496087-CPG,Barcelona Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1107,2435.4,"31''w x 2 3/4''d x 54''h
Aluminum
Brass, Aluminum
","496087-CPG-1,496087-CPG-2,496087-CPG-3,496087-CPG-4,496087-CPG-5"
496103-CHK,Parhelion Carved Mirror 002-1-300-CHK,Jonathan Charles,Decoration > Home Accents > Mirrors,677,1489.4,"34''w x 1 5/8''d x 46''h
Oak
Mirror, Silver leaf
","496103-CHK-1,496103-CHK-2,496103-CHK-3,496103-CHK-4,496103-CHK-5"
499089-MAH,"Regency style ""Eagle"" mahogany gilded round convex mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,782,1720.4,"16 1/2''w x 2 1/8''d x 25 3/4''h
Acacia
Mahogany Khaya Crotch veneer, Silver leaf, Imitation gold leaf
",499089-MAH-1
500189-GLB,Asian Fusion Dorado Bronze Hanging Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,831,1828.2,"33 1/4''w x 1 1/2''d x 46''h
Acacia
Mirror
","500189-GLB-1,500189-GLB-2"
500190-GLB,Asian Fusion Dorado Bronze Floor Standing Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1181,2598.2,"35 5/8''w x 1 1/2''d x 80 1/8''h
Acacia
Mirror
","500190-GLB-1,500190-GLB-2"
500199-ENO-M025,Fusion Rectangular Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1157,2545.4,"70''w x 3''d x 23 5/8''h
Oak
Glass, Mirror, Brass
","500199-ENO-M025-1,500199-ENO-M025-2"
500200-ENO-M025,Fusion Square Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1132,2490.4,"48 1/8''w x 3''d x 42 1/4''h
Oak
Mirror, Brass
","500200-ENO-M025-1,500200-ENO-M025-2,500200-ENO-M025-3"
500217-36D-WGE-STS,"Gatsby 36"" Round Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1058,2327.6,"36''w x 2 3/8''d x 36''h
Walnut
Mirror, Stainless steel
Crafted from hardwood with stainless steel inlays and transparent mirror glass.","500217-36D-WGE-STS-1,500217-36D-WGE-STS-2,500217-36D-WGE-STS-3,500217-36D-WGE-STS-4"
500217-48D-WGE-STS,"Gatsby 48"" Round Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1353,2976.6,"48''w x 2 1/2''d x 48''h
Walnut
Mirror, Stainless steel
Crafted from hardwood with stainless steel inlays and transparent mirror glass.","500217-48D-WGE-STS-1,500217-48D-WGE-STS-2,500217-48D-WGE-STS-3,500217-48D-WGE-STS-4"
500280-DFO,Geometric Floor Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,1046,2301.2,"41 3/8''w x 1 1/2''d x 82 5/8''h
Oak veneer
Glass, Brass
","500280-DFO-1,500280-DFO-2,500280-DFO-3,500280-DFO-4"
500281-DFO,Geometric Square Mirror,Jonathan Charles,Decoration > Home Accents > Mirrors,855,1881,"48 1/4''w x 1 7/8''d x 48 1/4''h
Oak veneer
Brass
","500281-DFO-1,500281-DFO-2,500281-DFO-3,500281-DFO-4,500281-DFO-5"
500360-42D-EA002,"Toulouse 42"" Eggshell Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,1353,2976.6,"42 1/4''w x 42 1/4''d x 3 1/2''h
Mirror, Brass, Egg shell
","500360-42D-EA002-1,500360-42D-EA002-2,500360-42D-EA002-3,500360-42D-EA002-4,500360-42D-EA002-5"
500360-42D-WTL,"Toulouse 42"" Walnut Mirror",Jonathan Charles,Decoration > Home Accents > Mirrors,923,2030.6,"42 1/4''w x 42 1/4''d x 3 1/2''h
Walnut quarter figured veneer
Mirror, Brass
","500360-42D-WTL-1,500360-42D-WTL-2,500360-42D-WTL-3,500360-42D-WTL-4"
