sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
33382NWN,Adriana Wall Table,Jansen Furniture,Furniture > Living > Tables > Console Tables,990,1980,"Product Code:       33382NWN 

Dimensions:      L     H     D  
53 in.     35 in.     19 in.  

Finish:      NWN

",33382NWN-1
33074M,Wall Console,Jansen Furniture,Furniture > Living > Tables > Console Tables,995,1990,"Product Code:       33074M 

Dimensions:      L   W     H     D  
15 in.   36 in.     30.75 in.     15.75 in.  

Finish:      M

Classic wall console",33074M-1
33074EM,Wall Console,Jansen Furniture,Furniture > Living > Tables > Console Tables,995,1990,"Product Code:       33074EM 

Dimensions:      W     H     D  
36 in.     30.75 in.     15.75 in.  

Wall console shown in em finish","33074EM-1,33074EM-2,33074EM-3"
33017NWN,Empire Console W/Mirrored Back,Jansen Furniture,Furniture > Living > Tables > Console Tables,925,1850,"Product Code:       33017NWN 

Dimensions:      W     H     D  
45.25 in.     35.5 in.     14.5 in.  

Finish:      NWN

Empire console with mirrored back. shown in wood tone, only available in ebn black finish.",33017NWN-1
31602EM,Regency Console,Jansen Furniture,Furniture > Living > Tables > Console Tables,875,1750,"Product Code:       31602EM 

Dimensions:      L   W     H     D  
14.5 in.   48 in.     34 in.     14.5 in.  

Regency console shown in em finish","31602EM-1,31602EM-2"
14005EM,Spade Foot Two Drawer Console,Jansen Furniture,Furniture > Living > Tables > Console Tables,625,1250,"Product Code:       14005EM 

Dimensions:      W     H     D  
41 in.     31 in.     14 in.  

Spade foot two drawer console shown in em finish.","14005EM-1,14005EM-2,14005EM-3,14005EM-4"
11432EM,Louis Xv Console Em Finish,Jansen Furniture,Furniture > Living > Tables > Console Tables,675,1350,"Product Code:       11432EM 

Dimensions:      W     H     D  
40 in.     34 in.     15 in.  

Louis xv console mahogany wood em finish",11432EM-1
11432BSC,Louis Xv Console,Jansen Furniture,Furniture > Living > Tables > Console Tables,695,1390,"Product Code:       11432BSC 

Dimensions:      W     H     D  
40 in.     34 in.     15 in.  

Nice traditional louis xv console table in bsc finish on wooden top.",11432BSC-1
11432BS/EM,Louis Xv Console Burl Wood Em Finish,Jansen Furniture,Furniture > Living > Tables > Console Tables,695,1390,"Product Code:       11432BS/EM 

Dimensions:      W     H     D  
40 in.     34 in.     15 in.  

Traditional louis xv console table in em finish with burl wood with~  wooden top.",11432BS-EM-1
34842JWI/FGILT-C,Regency Dressoir Brass Hardware,Jansen Furniture,Furniture > Dining > Credenzas,2000,4000,"Product Code:       34842JWI/FGILT-C 

Dimensions:      W     H     D  
52 in.     36 in.     18 in.  

Regency dressoir brass hardware/cream marble top.~  jwi finish gold accents",34842JWI-FGILT-C-1
34842EM/NF9-C,Regency Dressoir,Jansen Furniture,Furniture > Dining > Credenzas,1950,3900,"Product Code:       34842EM/NF9-C 

Dimensions:      W     H     D  
52 in.     36 in.     18 in.  

",34842EM-NF9-C-1
34842EBN/FGILT-C,Regency Dressoir,Jansen Furniture,Furniture > Dining > Credenzas,2190,4380,"

",34842EBN-FGILT-C-1
34829JWI/FGILT,Cabinet Pigalle,Jansen Furniture,Furniture > Dining > Credenzas,2100,4200,"Product Code:       34829JWI/FGILT 

Dimensions:      W     H     D  
54 in.     37.5 in.     24 in.  

Elegant cabinet pigalle shown in jwi finish and fgilt accent",34829JWI-FGILT-1
34829EM/NF9,Cabinet Pigalle,Jansen Furniture,Furniture > Dining > Credenzas,2100,4200,"Product Code:       34829EM/NF9 

Dimensions:      W     H     D  
54 in.     37.5 in.     24 in.  

Elegant cabinet pigalle shown in em finish and nf9 gold accent",34829EM-NF9-1
34829EBN/FGILT,Cabinet Pigalle,Jansen Furniture,Furniture > Dining > Credenzas,2175,4350,"Product Code:       34829EBN/FGILT 

Dimensions:      W     H     D  
54 in.     37.5 in.     24 in.  

",34829EBN-FGILT-1
34669SP,Small Cabinet Madera,Jansen Furniture,Furniture > Dining > Credenzas,1850,3700,"Product Code:       34669SP 

Dimensions:      W     H     D  
49 in.     35 in.     19 in.  

Finish:      SP

Small cabinet madera shown in special finish",34669SP-1
34643SP,Cabinet Scotty Sp Finish,Jansen Furniture,Furniture > Dining > Credenzas,1650,3300,"Product Code:       34643SP 

Dimensions:      W     H     D  
50 in.     36 in.     20 in.  

Finish:      SP

Cabinet scotty sp finish two door",34643SP-1
34470MAD,Sideboard Diamond,Jansen Furniture,Furniture > Dining > Credenzas,2950,5900,"Product Code:       34470MAD 

Dimensions:      L     H     D  
74 in.     37 in.     20 in.  

Finish:      MED ASH DISTRESSED

Sideboard diamond ash shown in med ash distressed finish","34470MAD-1,34470MAD-2,34470MAD-3,34470MAD-4,34470MAD-5,34470MAD-6,34470MAD-7"
34463FEM/NF9,Sideboard Demilune Flamed In Em Finish,Jansen Furniture,Furniture > Dining > Credenzas,5150,10300,"Product Code:       34463FEM/NF9 

Dimensions:      W     H     D  
78 in.     38 in.     20 in.  

Sideboard demilune flamed in em finish with nf9 gold accent",34463FEM-NF9-1
34431MED/ASH,Tv Stand Alexander,Jansen Furniture,Furniture > Dining > Credenzas,2380,4760,"Product Code:       34431MED/ASH 

Dimensions:      W     H     D  
78 in.     34 in.     19.5 in.  

Tv stand alexander",34431MED-ASH-1
34427MED/ASH,Server Alexander,Jansen Furniture,Furniture > Dining > Credenzas,1550,3100,"Product Code:       34427MED/ASH 

Dimensions:      W     H     D  
46 in.     38 in.     18.5 in.  

Finish:      MEDIUM ASH

Part of the alexander series: server made from ash and ash veneers, inside there is 1 self. doors have brass pulls. matching:one seater 34227, 34228 2 seater, 34229 3 seater, 34231 side table, 34230 coffee table, 34233 medium sideboard, 34444 nesting tables, 34431 tv stand",34427MED-ASH-1
34295MED/ASH,Sideboard Ash Ball And Claw,Jansen Furniture,Furniture > Dining > Credenzas,2750,5500,"Product Code:       34295MED/ASH 

Dimensions:      W     H     D  
65 in.     30 in.     20.5 in.  

Finish:      MED ASH

Sideboard ash ball and claw. matches cabinet #34294","34295MED-ASH-1,34295MED-ASH-2,34295MED-ASH-3,34295MED-ASH-4"
34275SP,Sideboard Sol,Jansen Furniture,Furniture > Dining > Credenzas,3150,6300,"Product Code:       34275SP 

Dimensions:      L     H     D  
78 in.     37 in.     19 in.  

Finish:      SP

Sideboard made from flamed mahogany veneer and some delicate maple inlay. each section has a wooden shelf. the round brass pull draws attention to this stunning sideboard. this piece will attract attention anywhere in the house.",34275SP-1
34274EBN/NF9,Cabinet Rofique,Jansen Furniture,Furniture > Dining > Credenzas,1750,3500,"Product Code:       34274EBN/NF9 

Dimensions:      W     H     D  
40 in.     35 in.     19 in.  

Cabinet rofique",34274EBN-NF9-1
34262EBN,Cabinet Bloques,Jansen Furniture,Furniture > Dining > Credenzas,1425,2850,"Product Code:       34262EBN 

Dimensions:      W     H     D  
50 in.     42 in.     16.5 in.  

Finish:      EBN

Mahogany cabinet with 2 doors and 2 shelves. the front has eye catching maple inlay on mahogany veneer.","34262EBN-1,34262EBN-2,34262EBN-3"
34233MED/ASH,Sideboard Alexander,Jansen Furniture,Furniture > Dining > Credenzas,3320,6640,"Product Code:       34233MED/ASH 

Dimensions:      L     H     D  
80 in.     35 in.     19 in.  

Finish:      MEDIUM ASH

Part of the alexander series: medium sized sideboard made from ash and ash burl veneer. matching:one seater 34227, 34228 2 seater, 34229 3 seater, 34231 side table, 34230 coffee table, 34233 medium sideboard, 34444 nesting tables, 34431 tv stand ~--80~ "" long",34233MED-ASH-1
34232MED/ASH/NF9,Sideboard Alexander Nf9,Jansen Furniture,Furniture > Dining > Credenzas,3950,7900,"Product Code:       34232MED/ASH/NF9 

Dimensions:      L     H     D  
95 in.     40 in.     21 in.  

Sideboard alexander finish~  med/ash/ accent finish nf9. 95 inches long",34232MED-ASH-NF9-1
34232MED/ASH,Sideboard Alexander,Jansen Furniture,Furniture > Dining > Credenzas,3875,7750,"Product Code:       34232MED/ASH 

Dimensions:      L     H     D  
95 in.     40 in.     21 in.  

Finish:      MEDIUM ASH

Large 95~ "" long. remarkable sideboard in ash and ash veneer with inlay on top.. 8 drawers and 2 doors with shelves. matching: one seater 34227, 34228 2 seater, 34229 3 seater, 34231 side table, 34230 coffee table, 34233 medium sideboard, 34444 nesting tables","34232MED-ASH-1,34232MED-ASH-2,34232MED-ASH-3,34232MED-ASH-4,34232MED-ASH-5"
34192EM/NF9,Sideboard Parma,Jansen Furniture,Furniture > Dining > Credenzas,4550,9100,"Product Code:       34192EM/NF9 

Dimensions:      L     H     D  
80 in.     35 in.     19.5 in.  

Finish:      EM

Decorative sideboard made from mahogany and santos veneer. delicate inlays from maple,each part has a wooden shelf, brass pulls and brass toe caps. also available: 3 seater 34206, 2 seater 34205, 1 seater 34204, console 34188,~  coffee table 34190, side table 34191, tv stand, 34189,~  sideboard matches mirror 34194. shown in em/nf9 finish",34192EM-NF9-1
34131SP,Sideboard Everett,Jansen Furniture,Furniture > Dining > Credenzas,2775,5550,"Product Code:       34131SP 

Dimensions:      L     H     D  
62 in.     37 in.     16.5 in.  

Finish:      SP

Sideboard matches dining table #34132 and chair #34133 and mirror #34134.","34131SP-1,34131SP-2,34131SP-3,34131SP-4,34131SP-5,34131SP-6,34131SP-7,34131SP-8,34131SP-9,34131SP-10"
34111M,Commode Demilune,Jansen Furniture,Furniture > Dining > Credenzas,2100,4200,"Product Code:       34111M 

Dimensions:      W     H     D  
45 in.     34 in.     23 in.  

Finish:      M

Commode demilune shown in mahogany finish","34111M-1,34111M-2,34111M-3,34111M-4"
34111EM,Commode Demilune,Jansen Furniture,Furniture > Dining > Credenzas,2100,4200,"Product Code:       34111EM 

Dimensions:      W     H     D  
45 in.     34 in.     23 in.  

Finish:      EM

Commode shown in em finish","34111EM-1,34111EM-2,34111EM-3,34111EM-4,34111EM-5"
34021EM/NF9-BL,Sideboard Peninsula,Jansen Furniture,Furniture > Dining > Credenzas,5100,10200,"Product Code:       34021EM/NF9-BL 

Dimensions:      W     H     D  
77 in.     35 in.     19 in.  

Finish:      EM

Sideboard peninsula shown in em finish nf9 accent with black marble top. matches #34018 server",34021EM-NF9-BL-1
34021EM/NF9,Sideboard Peninsula Wooden Top,Jansen Furniture,Furniture > Dining > Credenzas,4950,9900,"Product Code:       34021EM/NF9 

Dimensions:      L     H     D  
77 in.     35 in.     19 in.  

Finish:      EM

Sideboard peninsula with em finish and nf9 accent .~  wooden top.~  77 inches long","34021EM-NF9-1,34021EM-NF9-2,34021EM-NF9-3,34021EM-NF9-4,34021EM-NF9-5,34021EM-NF9-6,34021EM-NF9-7,34021EM-NF9-8,34021EM-NF9-9,34021EM-NF9-10,34021EM-NF9-11"
34021EM,Sideboard Peninsula,Jansen Furniture,Furniture > Dining > Credenzas,4875,9750,"Product Code:       34021EM 

Dimensions:      L     H     D  
77 in.     35 in.     19 in.  

Finish:      EM

Sideboard peninsula shown in em finish. matches #34022 china cabinet",34021EM-1
34018EM/NF9-BL,Server Peninsula,Jansen Furniture,Furniture > Dining > Credenzas,2850,5700,"Product Code:       34018EM/NF9-BL 

Dimensions:      L     H     D  
45 in.     33 in.     17 in.  

Finish:      EM

Server peninsula with 3 drawers on top and 3 drawers in the middle shown in em finish nf9 accent with black marble top. matches #34022 china cabinet #34019 dining table #34021 sideboard",34018EM-NF9-BL-1
34018EM/NF9,Server Peninsula,Jansen Furniture,Furniture > Dining > Credenzas,2890,5780,"Product Code:       34018EM/NF9 

Dimensions:      L     H     D  
45 in.     33 in.     17 in.  

Finish:      EM/NF9

Server peninsula with 3 drawers on top and 3 drawers in the middle shown in em finish nf9 accent","34018EM-NF9-1,34018EM-NF9-2,34018EM-NF9-3,34018EM-NF9-4,34018EM-NF9-5,34018EM-NF9-6,34018EM-NF9-7,34018EM-NF9-8,34018EM-NF9-9,34018EM-NF9-10"
34018EM,Server Peninsula,Jansen Furniture,Furniture > Dining > Credenzas,2775,5550,"Product Code:       34018EM 

Dimensions:      W     H     D  
45 in.     33 in.     17 in.  

Finish:      EM

Server peninsula with 3 drawers on top and 3 drawers in the middle shown in em finish. matches #34022 china cabinet #34019 dining table #34021 sideboard",34018EM-1
33747EM,Sideboard Cardiff,Jansen Furniture,Furniture > Dining > Credenzas,3350,6700,"Product Code:       33747EM 

Dimensions:      L     H     D  
67 in.     38.5 in.     26 in.  

Finish:      EM

Shown in our new em finish. matches #33748em breakfront cardiff- elegant english sideboard in crotch veneer with hand inlaid details on edges, legs, drawers and doors as well as around the locks. 2 drawers and 2 cupboards. drawers are made of oak. matches 33831 dining chairs 33868f dining table, 33749 mirror.","33747EM-1,33747EM-2,33747EM-3"
33648EM/NF9,Sideboard Louis Xvi Inlay Em/Nf9,Jansen Furniture,Furniture > Dining > Credenzas,4160,8320,"Product Code:       33648EM/NF9 

Dimensions:      W     H     D  
77 in.     35 in.     19 in.  

Sideboard louis xvi inlay-nice side board to match the mirror 33647 and other louis items. typically louis xvi with tapered legs that show acanthus leaves and the square filled with a rosette this code features also hand inlaid maple veneer urns on swirl veneer in the 4 doors. it has 4 drawers are satin banded with satinwood. shown em/nf9 finish",33648EM-NF9-1
33648EM/NF11,Louis Sideboard Urn Inlay,Jansen Furniture,Furniture > Dining > Credenzas,4160,8320,"Product Code:       33648EM/NF11 

Dimensions:      L     H     D  
77 in.     35 in.     19 in.  

Finish:      EM

Nice side board to match the mirror 33647 and other louis items. typically louis xvi with tapered legs that show acanthus leaves and the square filled with a rosette this code features also hand inlaid maple veneer urns on swirl veneer in the 4 doors. it has 4 drawers are satin banded with satinwood.","33648EM-NF11-1,33648EM-NF11-2,33648EM-NF11-3,33648EM-NF11-4,33648EM-NF11-5"
33646EM,Sideboard Louis Xvi Em,Jansen Furniture,Furniture > Dining > Credenzas,3790,7580,"Product Code:       33646EM 

Dimensions:      L   W     H  
77 in.   19 in.     35 in.  

Sideboard louis xvi~  nice side board to match the mirror 33647 and other louis items. typically louis xvi with tapered legs that show acanthus leaves and the square filled with a rosette. it has 4 drawers and 4 doors for plenty storage and hand carved details.~  shown in em finish",33646EM-1
33646BSC/EM,Sideboard Louis Xvi,Jansen Furniture,Furniture > Dining > Credenzas,3790,7580,"Product Code:       33646BSC/EM 

Dimensions:      L   W     H  
77 in.   19 in.     35 in.  

Sideboard louis xvi~  nice side board to match the mirror 33647 and other louis items. typically louis xvi with tapered legs that show acanthus leaves and the square filled with a rosette. it has 4 drawers and 4 doors for plenty storage and hand carved details.~  shown in em finish",33646BSC-EM-1
33410,New York Tv Cabinet,Jansen Furniture,Furniture > Dining > Credenzas,825,1650,"Product Code:       33410 

Dimensions:      L     H     D  
56 in.     24 in.     18 in.  

Finish:      M

Only 2 left!",33410-1
33262BSC,Comwall Tv Stand Corner,Jansen Furniture,Furniture > Dining > Credenzas,675,1350,"Product Code:       33262BSC 

Dimensions:      W     H     D  
44 in.     20 in.     19 in.  

Comwall tv stand corner","33262BSC-1,33262BSC-2"
34847EM,Center Table,Jansen Furniture,Furniture > Living > Tables > Center Tables,2035,4070,"Product Code:       34847EM 

Dimensions:      W     H     D  
55 in.     35 in.     55 in.  

Center table",34847EM-1
34627MOD,Round Table Oak,Jansen Furniture,Furniture > Living > Tables > Center Tables,1775,3550,"Product Code:       34627MOD 

Dimensions:        H     D  
  32 in.     54 in.  

Finish:      MOD MEDIUM OAK DISTRESSED

3980round table oak med distressed in mod finish",34627MOD-1
